nombre_pdv;PRODUCTO  1;PRODUCTO  10;PRODUCTO  100;PRODUCTO  101;PRODUCTO  102;PRODUCTO  103;PRODUCTO  104;PRODUCTO  105;PRODUCTO  106;PRODUCTO  107;PRODUCTO  108;PRODUCTO  109;PRODUCTO  11;PRODUCTO  110;PRODUCTO  111;PRODUCTO  112;PRODUCTO  113;PRODUCTO  114;PRODUCTO  115;PRODUCTO  116;PRODUCTO  117;PRODUCTO  118;PRODUCTO  119;PRODUCTO  12;PRODUCTO  120;PRODUCTO  121;PRODUCTO  122;PRODUCTO  123;PRODUCTO  124;PRODUCTO  125;PRODUCTO  126;PRODUCTO  127;PRODUCTO  128;PRODUCTO  129;PRODUCTO  13;PRODUCTO  130;PRODUCTO  131;PRODUCTO  132;PRODUCTO  133;PRODUCTO  134;PRODUCTO  135;PRODUCTO  136;PRODUCTO  137;PRODUCTO  138;PRODUCTO  139;PRODUCTO  14;PRODUCTO  140;PRODUCTO  141;PRODUCTO  142;PRODUCTO  143;PRODUCTO  144;PRODUCTO  145;PRODUCTO  146;PRODUCTO  147;PRODUCTO  149;PRODUCTO  15;PRODUCTO  150;PRODUCTO  151;PRODUCTO  152;PRODUCTO  153;PRODUCTO  154;PRODUCTO  155;PRODUCTO  156;PRODUCTO  157;PRODUCTO  158;PRODUCTO  159;PRODUCTO  16;PRODUCTO  161;PRODUCTO  162;PRODUCTO  163;PRODUCTO  164;PRODUCTO  165;PRODUCTO  166;PRODUCTO  167;PRODUCTO  168;PRODUCTO  169;PRODUCTO  17;PRODUCTO  170;PRODUCTO  171;PRODUCTO  172;PRODUCTO  173;PRODUCTO  174;PRODUCTO  175;PRODUCTO  176;PRODUCTO  177;PRODUCTO  178;PRODUCTO  179;PRODUCTO  18;PRODUCTO  180;PRODUCTO  181;PRODUCTO  182;PRODUCTO  183;PRODUCTO  184;PRODUCTO  185;PRODUCTO  186;PRODUCTO  187;PRODUCTO  188;PRODUCTO  189;PRODUCTO  19;PRODUCTO  190;PRODUCTO  191;PRODUCTO  192;PRODUCTO  193;PRODUCTO  194;PRODUCTO  195;PRODUCTO  196;PRODUCTO  197;PRODUCTO  198;PRODUCTO  199;PRODUCTO  2;PRODUCTO  20;PRODUCTO  200;PRODUCTO  201;PRODUCTO  202;PRODUCTO  203;PRODUCTO  204;PRODUCTO  205;PRODUCTO  206;PRODUCTO  207;PRODUCTO  208;PRODUCTO  209;PRODUCTO  21;PRODUCTO  210;PRODUCTO  211;PRODUCTO  212;PRODUCTO  213;PRODUCTO  214;PRODUCTO  215;PRODUCTO  216;PRODUCTO  217;PRODUCTO  218;PRODUCTO  219;PRODUCTO  22;PRODUCTO  220;PRODUCTO  221;PRODUCTO  222;PRODUCTO  223;PRODUCTO  224;PRODUCTO  23;PRODUCTO  24;PRODUCTO  25;PRODUCTO  26;PRODUCTO  262;PRODUCTO  267;PRODUCTO  268;PRODUCTO  27;PRODUCTO  277;PRODUCTO  28;PRODUCTO  282;PRODUCTO  283;PRODUCTO  284;PRODUCTO  29;PRODUCTO  3;PRODUCTO  30;PRODUCTO  300;PRODUCTO  301;PRODUCTO  303;PRODUCTO  304;PRODUCTO  306;PRODUCTO  307;PRODUCTO  308;PRODUCTO  309;PRODUCTO  31;PRODUCTO  311;PRODUCTO  312;PRODUCTO  313;PRODUCTO  314;PRODUCTO  315;PRODUCTO  316;PRODUCTO  317;PRODUCTO  318;PRODUCTO  319;PRODUCTO  32;PRODUCTO  320;PRODUCTO  321;PRODUCTO  322;PRODUCTO  323;PRODUCTO  324;PRODUCTO  325;PRODUCTO  327;PRODUCTO  328;PRODUCTO  329;PRODUCTO  33;PRODUCTO  330;PRODUCTO  331;PRODUCTO  332;PRODUCTO  333;PRODUCTO  334;PRODUCTO  335;PRODUCTO  336;PRODUCTO  337;PRODUCTO  338;PRODUCTO  339;PRODUCTO  34;PRODUCTO  340;PRODUCTO  341;PRODUCTO  342;PRODUCTO  343;PRODUCTO  344;PRODUCTO  345;PRODUCTO  346;PRODUCTO  347;PRODUCTO  348;PRODUCTO  349;PRODUCTO  35;PRODUCTO  350;PRODUCTO  351;PRODUCTO  352;PRODUCTO  353;PRODUCTO  354;PRODUCTO  355;PRODUCTO  356;PRODUCTO  357;PRODUCTO  358;PRODUCTO  359;PRODUCTO  36;PRODUCTO  360;PRODUCTO  361;PRODUCTO  362;PRODUCTO  363;PRODUCTO  364;PRODUCTO  365;PRODUCTO  366;PRODUCTO  367;PRODUCTO  368;PRODUCTO  369;PRODUCTO  37;PRODUCTO  370;PRODUCTO  371;PRODUCTO  372;PRODUCTO  373;PRODUCTO  374;PRODUCTO  375;PRODUCTO  376;PRODUCTO  377;PRODUCTO  378;PRODUCTO  379;PRODUCTO  38;PRODUCTO  381;PRODUCTO  383;PRODUCTO  384;PRODUCTO  388;PRODUCTO  389;PRODUCTO  39;PRODUCTO  393;PRODUCTO  395;PRODUCTO  396;PRODUCTO  397;PRODUCTO  398;PRODUCTO  399;PRODUCTO  4;PRODUCTO  40;PRODUCTO  400;PRODUCTO  401;PRODUCTO  402;PRODUCTO  403;PRODUCTO  404;PRODUCTO  405;PRODUCTO  406;PRODUCTO  407;PRODUCTO  408;PRODUCTO  409;PRODUCTO  41;PRODUCTO  410;PRODUCTO  411;PRODUCTO  412;PRODUCTO  413;PRODUCTO  414;PRODUCTO  415;PRODUCTO  416;PRODUCTO  42;PRODUCTO  420;PRODUCTO  422;PRODUCTO  423;PRODUCTO  43;PRODUCTO  436;PRODUCTO  437;PRODUCTO  438;PRODUCTO  44;PRODUCTO  446;PRODUCTO  447;PRODUCTO  448;PRODUCTO  449;PRODUCTO  45;PRODUCTO  46;PRODUCTO  47;PRODUCTO  48;PRODUCTO  49;PRODUCTO  5;PRODUCTO  50;PRODUCTO  51;PRODUCTO  53;PRODUCTO  54;PRODUCTO  55;PRODUCTO  56;PRODUCTO  57;PRODUCTO  58;PRODUCTO  59;PRODUCTO  6;PRODUCTO  60;PRODUCTO  61;PRODUCTO  62;PRODUCTO  63;PRODUCTO  64;PRODUCTO  65;PRODUCTO  66;PRODUCTO  67;PRODUCTO  68;PRODUCTO  69;PRODUCTO  7;PRODUCTO  70;PRODUCTO  71;PRODUCTO  72;PRODUCTO  73;PRODUCTO  74;PRODUCTO  75;PRODUCTO  76;PRODUCTO  77;PRODUCTO  78;PRODUCTO  79;PRODUCTO  8;PRODUCTO  80;PRODUCTO  81;PRODUCTO  82;PRODUCTO  83;PRODUCTO  84;PRODUCTO  85;PRODUCTO  86;PRODUCTO  87;PRODUCTO  88;PRODUCTO  89;PRODUCTO  9;PRODUCTO  90;PRODUCTO  91;PRODUCTO  92;PRODUCTO  93;PRODUCTO  94;PRODUCTO  95;PRODUCTO  96;PRODUCTO  97;PRODUCTO  98;PRODUCTO  99
punto de venta 213;0;9;0;1234;0;56;905;0;2;248;0;365;0;0;2041;0;73;3828;0;66;0;35;0;113;0;0;0;0;0;0;0;0;0;0;906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;886;0;0;0;0;0;0;0;0;0;137;0;0;115;0;0;0;0;0;131;5;294;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;273;0;265;0;0;0;0;80;63;80;0;2652;0;6;8;7;0;4;0;6;0;1;0;648;1;0;0;92;111;262;831;8;0;62;0;0;66;0;85;0;740;1001;0;836;166;214;168;0;19;671;0;0;0;0;0;653;41;83;79;6;11;34;12;5;0;16;14;3;18;8;14;44;0;171;1231;0;39;3;12;0;5;6;0;0;488;10;0;72;0;19;0;46;0;126;0;0;49;120;0;154;100;0;0;125;307;15;1;0;21;0;21;413;0;264;0;130;45;377;0;0;28;186;0;433;2;0;0;2;0;211;0;305;213;0;132;0;0;23;0;0;267;199;84;21;23;552;145;124;0;1;0;0;1;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;36175;0;0;0;13221;0;0;0;0;1;4587;0;29;33606;0;106;5432;255;5;0;8338;0;0;0;0;0;0;0;19;0;0;0;0;0;149;27;0;1634;61;62;117;640;295;2133;16;45;54;150;434;226;46;213;245;80;384;136;185;91;62;71;131;1313;154;195;63;136;263;60;129;1976;0;2023
punto de venta 214;0;10;0;1295;0;59;1070;0;2;394;0;490;0;0;2626;0;90;3789;0;62;0;124;0;94;0;0;0;0;0;0;0;0;0;0;818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;994;0;0;0;0;0;0;0;0;0;51;0;0;34;0;0;0;0;0;0;0;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;387;0;222;0;0;0;0;138;72;40;0;5474;0;61;8;31;0;11;0;14;0;11;0;634;28;0;0;113;148;204;1353;104;0;95;0;0;107;0;128;0;783;1063;0;921;62;109;77;0;66;856;0;0;0;0;0;574;36;52;5;0;0;6;2;1;0;0;8;3;14;3;6;20;0;93;1751;0;12;0;1;2;0;3;2;0;703;10;0;26;0;12;0;35;0;56;0;0;9;52;0;52;44;0;0;61;147;1;5;0;0;0;1;173;0;108;0;82;28;455;0;0;0;80;0;193;0;0;0;0;0;90;0;181;59;0;58;0;0;0;0;0;64;33;40;14;18;682;40;22;1;0;0;0;1;1903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60404;0;0;0;17264;1;0;0;0;0;7858;0;3;44005;0;49;8217;450;11;0;11154;0;0;0;0;0;0;0;29;0;0;0;0;0;4;0;0;190;1;64;26;148;47;1166;0;0;0;0;5;12;56;5;5;2;2;0;1;2;0;1;2;1608;0;2;0;2;181;8;7;1713;0;2039
punto de venta 215;0;5;0;946;0;93;951;0;0;282;0;349;0;0;1963;0;150;2010;0;153;0;27;0;81;0;0;0;0;0;0;0;0;0;0;932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;814;0;0;0;0;0;0;0;0;0;67;0;0;59;0;0;0;0;0;52;0;374;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;116;405;0;0;15;1;68;25;79;156;58;0;3673;0;31;21;11;0;75;0;71;0;60;0;873;75;0;0;76;98;196;481;78;0;99;0;0;133;0;133;0;926;1147;0;1161;44;111;85;0;8;926;0;0;0;0;0;724;25;33;46;0;12;18;25;12;0;5;23;10;22;20;18;29;0;261;1427;0;108;5;1;2;6;2;3;0;634;6;0;60;0;7;0;87;0;212;0;0;51;292;0;107;228;0;0;240;488;10;31;0;31;0;0;716;0;500;0;210;79;757;0;0;27;429;0;631;3;0;1;2;0;467;0;436;339;0;203;0;0;11;0;0;170;196;222;10;8;663;80;72;0;2;0;0;1;1770;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;46025;0;0;0;2566;0;0;0;0;0;798;0;16;20654;0;114;13496;231;27;0;9318;0;0;0;0;0;0;0;6;0;0;0;0;0;166;46;0;455;90;27;70;626;124;2923;0;0;0;0;151;113;94;297;263;73;347;112;148;76;140;148;197;1604;202;162;152;134;2581;114;138;1397;0;2677
punto de venta 216;0;4;0;1086;0;58;922;0;0;261;0;381;0;0;1222;0;170;2143;0;171;0;19;0;67;0;0;0;0;0;0;0;0;0;0;938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;886;0;0;0;0;0;0;0;0;0;23;0;0;8;0;0;0;0;0;0;0;341;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;42;323;0;0;12;0;43;11;95;162;52;0;3928;0;16;1;20;0;58;0;70;0;55;0;873;112;0;0;84;87;186;475;66;0;48;0;0;124;0;129;0;924;1156;0;1000;39;58;46;0;59;874;0;0;1;0;0;691;17;36;20;0;0;9;1;1;0;1;5;1;10;4;2;23;0;136;1367;0;46;0;1;0;0;0;4;0;477;10;0;39;0;10;0;23;0;73;0;0;39;89;0;38;50;0;0;95;216;0;34;0;0;0;0;369;0;216;0;76;25;698;0;0;0;155;0;215;0;0;0;0;0;208;0;151;151;0;90;0;0;0;0;0;78;44;91;15;9;697;32;23;0;0;0;0;2;2076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51008;0;0;0;3011;0;0;0;0;0;961;0;4;25148;0;88;12916;293;13;0;9665;0;0;0;0;0;0;0;19;0;0;0;0;0;1;0;0;17;1;41;33;369;72;1463;0;0;0;0;2;1;106;2;1;1;1;1;0;0;3;2;5;1232;3;0;0;2;10;1;0;1523;0;2238
punto de venta 217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;6;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;2;0;14;0;0;0;14;0;11;4;0;0;0;3;0;0;0;0;0;0;15;0;13;0;12;0;0;0;0;0;19;0;34;0;0;0;0;0;18;0;38;12;0;22;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;45;354;100;696;218;18;0;86;421;1025;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;60;12;195;46;5;0;9;100;339;15;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 22;0;839;0;1216;0;187;410;0;1;216;0;209;0;0;1585;0;143;3386;0;239;0;116;0;16;0;0;0;0;0;0;0;0;0;0;1897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1930;0;0;0;0;0;0;0;0;0;53;0;0;64;0;0;0;0;0;122;0;675;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;0;0;139;179;0;0;0;0;0;0;63;23;86;0;1323;0;55;28;29;21;0;0;0;0;0;0;1482;0;0;93;93;140;172;774;56;0;101;0;0;79;0;75;0;1751;1325;0;2509;100;126;129;0;1;1754;0;0;0;0;0;959;85;95;78;0;38;71;17;0;0;29;50;12;71;75;60;40;0;680;4250;0;124;0;31;0;11;22;2;0;910;24;0;273;0;27;0;404;0;620;0;0;99;774;0;562;624;0;0;205;973;5;5166;0;8;0;0;831;0;933;0;677;120;1628;0;0;16;747;0;1566;0;0;1;2;0;724;0;1583;908;0;638;0;0;0;0;0;488;268;14;8;0;1114;73;111;0;5;0;0;11;7693;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;38024;0;0;0;44180;0;0;0;0;956;1760;0;6;31397;0;33;4506;3274;1;0;8802;0;0;0;0;0;0;0;10;0;0;0;0;0;194;11;19;5;37;117;728;1686;857;4033;97;130;145;226;1390;1291;115;160;388;53;1210;240;288;110;81;189;233;3291;231;260;158;215;1300;76;182;1125;0;2600
punto de venta 220;0;31;0;160;0;0;130;0;0;35;0;37;0;0;317;0;0;1298;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;27;27;37;0;744;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;43;50;62;0;0;0;0;0;0;0;0;0;0;256;142;0;254;0;0;0;0;0;181;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;397;0;0;0;0;2;0;4;0;0;0;109;0;0;0;1;0;4;0;0;0;0;0;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7775;0;0;0;11392;0;0;0;0;0;1516;0;0;7039;0;0;1228;916;0;0;1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;643;0;334
punto de venta 221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 222;0;0;0;9;0;0;10;0;0;0;0;0;0;0;9;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;2;0;1;1;0;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;997;0;0;0;82;0;0;0;0;0;21;0;0;1093;0;0;5;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;25;3;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;10;0;40
punto de venta 223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;5;2;0;0;6;0;0;0;260;0;6;8;2;0;3;11;3;2;3;3;6;10;7;10;0;16;6;8;16;6;2;3;7;0;0;6;8;5;20;27;34;15;34;0;58;0;12;3;65;50;42;33;0;49;0;0;131;0;0;0;47;33;4;19;12;0;0;12;16;34;43;17;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 23;0;299;0;1452;0;29;1083;0;5;566;0;460;0;0;3062;0;17;2959;0;44;0;94;0;54;0;0;0;0;0;0;0;0;0;0;446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1209;0;0;0;0;0;0;0;0;0;364;0;0;355;0;0;0;0;0;14;0;161;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;0;0;17;380;0;0;0;0;1;0;30;26;24;0;2730;0;3;5;0;0;0;0;0;0;0;0;614;1;0;0;84;80;167;469;66;0;56;0;0;119;0;83;0;505;513;0;648;479;763;733;0;0;613;0;0;0;0;0;334;76;95;31;0;29;39;22;51;0;7;495;446;538;421;591;484;0;2085;689;0;397;0;17;47;66;40;4;0;326;351;0;1237;0;647;0;1141;0;1953;0;0;108;1864;0;1840;1350;0;0;1812;2646;1;875;0;0;0;0;2495;0;2310;0;2489;823;378;0;0;2;2433;0;2866;1;0;1;0;0;2506;0;2660;2024;0;1706;0;0;0;0;0;349;283;8;92;139;384;442;409;58;269;7;3;7;998;0;10;0;5;0;3;7;5;3;1;0;42;32;11;0;76;0;107;33157;0;0;0;0;5;3;7;0;0;1145;0;11;33534;0;21;9605;0;11;0;14172;0;0;20;2;28;7;2;32;1;11;17;0;3;1140;48;1;184;365;70;179;395;209;1213;0;0;0;0;423;525;50;286;407;219;1043;112;464;81;149;109;326;1544;350;167;206;275;1552;887;1445;2065;0;2378
punto de venta 24;0;721;0;522;0;24;357;0;1;191;0;276;0;0;813;0;34;812;0;27;0;11;0;25;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363;0;0;0;0;0;0;0;0;0;47;0;0;99;0;0;0;0;0;26;0;87;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;0;0;1;178;0;0;0;0;0;0;26;15;10;0;1074;0;0;1;0;0;9;0;16;0;32;0;79;6;0;0;32;32;61;307;31;0;27;0;0;33;0;39;0;283;212;0;248;125;119;148;0;0;312;0;0;0;0;0;193;7;13;28;13;39;19;9;41;0;10;44;49;62;36;64;19;0;256;397;0;31;0;5;21;13;20;0;0;118;23;0;131;0;14;0;157;0;274;0;0;81;260;0;272;248;0;0;373;280;17;1346;0;19;0;5;300;0;292;0;363;218;142;0;0;4;413;0;463;8;0;0;1;0;289;0;484;261;0;204;0;0;0;0;0;76;48;18;21;19;192;111;101;4;36;0;0;8;788;0;5;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;16336;0;0;0;11953;11;3;7;0;0;345;0;15;7464;0;15;8160;2061;1;0;5705;0;0;0;0;0;0;0;5;0;0;0;0;0;160;24;0;146;82;17;96;199;190;452;43;71;72;140;770;642;23;87;223;65;544;119;217;56;37;143;84;1776;177;74;70;115;326;62;99;816;0;1414
punto de venta 25;0;164;0;415;0;3;294;0;0;202;0;190;0;0;643;0;8;803;0;2;0;9;0;45;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;0;0;0;0;0;0;0;0;0;8;0;0;30;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0;0;0;167;0;0;0;0;0;0;31;21;21;0;1170;0;1;0;0;0;0;0;0;0;0;0;157;0;0;0;48;60;113;353;69;0;51;0;0;81;0;78;0;388;297;0;296;37;63;78;0;0;384;0;0;0;0;0;156;8;8;4;0;0;5;0;0;0;0;57;48;61;27;34;12;0;41;442;0;3;0;1;0;5;5;0;0;185;12;0;48;0;16;0;29;0;33;0;0;6;26;0;22;35;0;0;43;93;0;356;0;0;0;0;56;0;52;0;70;18;206;0;0;0;53;0;115;0;0;0;0;0;53;0;100;26;0;16;0;0;0;0;0;8;3;1;11;13;220;30;26;1;13;0;0;2;559;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16822;0;0;0;8100;2;1;5;0;0;259;0;6;10110;0;3;5437;1183;1;0;5101;0;0;0;0;0;0;0;11;0;0;0;0;0;7;0;0;0;1;29;16;68;26;385;0;0;0;0;4;4;37;7;2;4;7;1;6;0;0;0;2;987;4;3;1;2;6;3;11;556;0;1014
